0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.248108902,0.839154,-0.399693006,0.71229,1.570165238,0.829088,0.58086846,0.812427,-0.594183329,0.810815,0.324799175,0.898814,0.249916919,0.743117,1.486558423,0.660251,-0.039364727,0.688128,-1.514831032,0.757629,0.962090876,0.76611,-0.064233421,0.658762,-1.545302438,0.822965,1.101113083,0.715983,0.180226682,0.610305,-1.009910545,0.753137,0,0,-0.086180558,0.812372,-0.424215053,0.772746,0.001025994,0.71045,0.312381021,0.617232,-0.2054377,0.726311,-0.733514783,0.742173,0.423613538,0.665983,-0.46461,-0.740333,-0.150504,-0.660761,-0.326329,-0.586487,-0.326178,-0.347218,-0.577699,-0.512319,-0.024046,-0.7462,0.365831,-0.614919,-0.124944,-0.740191,-0.112486,-0.210512,-0.263203,-0.204576,-0.288741,0.251266,-0.0623463,0.576082,0.0630374,-0.221802,0.0509837,0.250903,0.302726,0.746881,-0.527567,-0.751804,-0.439629,-0.7801,-5,-5,-0.238783,-0.797452,0.0761329,0.849219,0.189194,0.849335,0.390568,0.77525,-0.389373,0.644227,-0.364042,0.621397,0.0260919,0.61596,1
-1.56970933,0.834724,0.024875663,0.748711,-0.378432246,0.872223,0.686091971,0.822852,0.000512904,0.796288,0.349242656,0.837112,-0.647080152,0.812449,1.54040833,0.619171,-0.033805658,0.651208,-1.553296712,0.749305,-1.416524666,0.760667,-0.03221678,0.652936,1.535618652,0.785317,1.347852237,0.732251,0.762203678,0.725667,-0.605195599,0.787007,-0.488486157,0.782668,0.477206363,0.781108,1.383462438,0.726588,-0.40493005,0.80328,-0.397646092,0.608312,-0.999974504,0.728357,0.374072843,0.78093,0.851557546,0.661393,-0.0665225,-0.762889,-0.0667534,-0.550469,-0.281216,-0.555805,-0.638121,-0.413901,-0.844337,-0.582748,0.163309,-0.550351,0.536571,-0.41442,0.766627,-0.588252,-0.0508588,-0.0275748,-0.209677,-0.0222038,-0.217493,0.424389,-0.281014,0.832865,0.115711,-0.032943,0.131614,0.418947,0.226669,0.838222,-0.106273,-0.800837,-0.0114799,-0.800967,-0.177842,-0.762802,0.0521233,-0.76808,0.243168,0.925262,0.30625,0.898224,0.187221,0.854791,-0.336858,0.919832,-0.392152,0.898126,-0.257211,0.860046,2
1.381358091,0.881566,-0.018148588,0.792517,-1.090384523,0.819922,0.936665083,0.835999,-0.000546575,0.780024,1.265030409,0.828059,-1.071801835,0.864147,-1.548386613,0.628013,0.000686926,0.569756,1.520968892,0.764134,-1.432818908,0.785673,0.057057954,0.628386,-1.520001698,0.78513,1.517032498,0.770143,0.280149843,0.469339,-0.775572998,0.43156,0.243664807,0.796064,-0.164964177,0.773103,0.844967431,0.693929,-0.210879326,0.75381,-0.551673301,0.667156,1.566333655,0.73327,0.240233673,0.724202,0.685173413,0.533129,-0.0578615,-0.702726,-0.0351458,-0.584253,-0.332106,-0.578863,-0.491188,-0.273602,-0.308396,-0.0250614,0.296007,-0.584434,0.386959,-0.296306,0.239192,-0.0251727,-0.0466706,-0.0700621,-0.274497,-0.0702186,-0.251676,0.387403,-0.308958,0.79992,0.147568,-0.0589672,0.124877,0.387369,0.147381,0.805537,-0.137485,-0.725635,-0.0231694,-0.736743,-0.22867,-0.748304,0.11342,-0.759482,0.227613,0.895946,0.307076,0.878936,0.101696,0.833652,-0.30843,0.918234,-0.39968,0.895881,-0.274473,0.828103,3
-1.273986048,0.871434,0.021930127,0.787891,-0.207045579,0.808899,0.205125682,0.804991,0.02007931,0.757647,0.284082182,0.820965,0.037557378,0.83561,1.426945296,0.69623,-0.065597005,0.656411,1.528665046,0.784224,1.570103562,0.796514,-0.030476443,0.650648,1.364300106,0.749296,1.254844235,0.715303,0.40117163,0.804699,-0.445140413,0.774416,-0.19792117,0.815498,0.222691013,0.703245,-1.367671391,0.731015,-0.176679604,0.748848,-1.177234039,0.547527,-0.762253659,0.790809,0.379934356,0.732035,0.253649178,0.774653,0.0465654,-0.746658,-0.00835514,-0.567088,-0.254917,-0.572496,-0.565287,-0.507301,-0.775547,-0.551046,0.256459,-0.56177,0.703775,-0.431163,0.411959,-0.442128,0.0648938,-0.0614052,-0.0994675,-0.0506081,-0.0815734,0.373863,-0.0812761,0.803013,0.247539,-0.0669733,0.338734,0.368362,0.475571,0.786948,-0.0173139,-0.773754,0.0923527,-0.768502,-0.0998832,-0.757195,0.165403,-0.75196,0.457638,0.874016,0.548743,0.85775,0.466593,0.80857,-0.172766,0.890363,-0.227334,0.868572,-0.0172101,0.819621,0
-1.166666539,0.867044,0.023774626,0.839229,-0.224722641,0.822824,0.446285938,0.871384,0.063565895,0.723986,0.681750169,0.811753,1.320940959,0.7689,-1.226163546,0.67523,0.061464683,0.648234,-0.845934142,0.812956,-1.547056047,0.729359,0.102414547,0.643973,-1.406338136,0.698854,-1.570561427,0.753178,0.794044744,0.663621,-0.244052381,0.686712,-0.344577393,0.503282,0.286272622,0.549787,1.052140627,0.0510328,1.03513263,0.734326,-1.541205177,0.493507,-1.025687098,0.781275,0.167642438,0.795559,0.52045443,0.541714,0.280645,-0.705725,0.203942,-0.526374,-0.0376987,-0.53212,-0.453293,-0.437122,-0.733577,-0.571233,0.464438,-0.509793,0.60954,-0.392034,0.560904,-0.582623,0.0393031,-0.0677161,-0.144093,-0.0790027,-0.501271,0.324266,-0.511368,0.749497,0.203683,-0.0508221,0.126577,0.413792,0.126485,0.805449,0.24218,-0.744861,0.348484,-0.722618,0.164865,-0.717113,0.425584,-0.699923,-0.723305,-0.683378,0.193718,0.861601,0.126147,0.816868,-0.579345,0.861597,-0.646815,0.850179,-0.472545,0.771749,1
-1.294511472,0.813635,0.107990244,0.815121,-0.32446976,0.756115,0.318471351,0.867784,0.148936456,0.803302,0.668039301,0.823636,-0.226026098,0.796884,-1.543944905,0.60999,-0.000785692,0.62083,-1.570715753,0.75009,1.539963163,0.767189,-0.042152192,0.658898,1.425599808,0.712106,-1.554072998,0.777349,0.687051745,0.738993,-0.473979468,0.792039,-0.268607113,0.700073,0.684749674,0.819322,0.746601707,0.819334,-1.008687904,0.793307,-0.271417443,0.747041,-1.289423798,0.837194,0.228884025,0.813948,0.493899042,0.707757,0.0931841,-0.778728,0.0329162,-0.56617,-0.167652,-0.587914,-0.474852,-0.484585,-0.755561,-0.577133,0.213339,-0.539098,0.427403,-0.370187,0.687923,-0.430095,0.0196009,-0.0704011,-0.113912,-0.0702962,-0.113948,0.376499,-0.100667,0.8071,0.146672,-0.0757606,0.213608,0.381998,0.206503,0.806814,0.0531715,-0.811554,0.14626,-0.805955,-0.00696456,-0.795001,0.199767,-0.762264,0.306729,0.89955,0.320317,0.877978,0.14678,0.823434,-0.127366,0.899471,-0.173892,0.888632,-0.0603722,0.828795,2
-0.124390133,0.805391,-0.104614203,0.793567,-1.269256576,0.840185,0.563893244,0.699488,-0.032128218,0.805584,1.262826211,0.787941,-0.522774782,0.83764,1.484079982,0.66411,0.000464401,0.667465,1.382569408,0.739504,1.356764941,0.72238,0.000646659,0.672559,-1.387126737,0.704412,1.417946667,0.599114,0.510018334,0.657651,-0.69804533,0.571921,0.494572846,0.0929082,-0.423368669,0.603247,-0.480545293,0.628122,-0.001070137,0.614701,0.755460966,0.551066,-1.068359883,0.777047,0.237450382,0.733619,0.312745788,0.338107,-0.331491,-0.592398,-0.114329,-0.619551,-0.422622,-0.587181,-0.502572,-0.330127,-0.251874,-0.171589,0.227838,-0.630548,0.318213,-0.346431,-0.023384,-0.149585,-0.0692145,-0.100602,-0.308232,-0.100713,-0.217684,0.37465,-0.126203,0.795522,0.136458,-0.100469,0.0451123,0.391263,0.113302,0.833906,-0.400122,-0.630789,-0.285784,-0.630744,-0.49122,-0.679916,-0.0919529,-0.718088,-0.0233687,0.905153,0.0906353,0.905031,0.148108,0.866688,-0.18336,0.899544,-0.22939,0.888404,-0.0578731,0.817617,3
-1.506975226,0.872372,0.018637397,0.807475,-0.60353578,0.883306,-0.405125299,0.825314,0.043563416,0.736739,0.53111195,0.861413,0.314136661,0.801681,-1.287360539,0.647116,0.030926713,0.669391,-1.178383392,0.671473,-1.397959205,0.761147,0.101163568,0.627498,-1.419474,0.656256,-1.352215484,0.694814,0.619317703,0.408205,-0.55456355,0.421753,-0.177503886,0.718374,0.106697548,0.769107,-0.709363148,0.670193,0.064708217,0.620578,-1.258743853,0.401269,-0.989306587,0.748579,0.097412545,0.741848,0.214160966,0.715595,0.135875,-0.704687,0.124385,-0.524897,-0.188498,-0.530729,-0.449626,-0.350723,-0.659444,-0.260743,0.386641,-0.513465,0.721173,-0.316957,0.323478,-0.446166,-0.0213051,-0.0247214,-0.20928,-0.0305367,-0.355852,0.323606,-0.418599,0.683025,0.197814,-0.0024786,0.135265,0.407711,0.0416684,0.829071,0.0729415,-0.749551,0.208466,-0.74965,-0.0213827,-0.73263,0.313121,-0.738441,-0.0632299,0.919118,0.0205681,0.924548,0.0308335,0.862658,-0.481567,0.778823,-0.544337,0.772689,-0.366851,0.69428,0
0.914656794,0.82059,-0.104959985,0.872314,-0.917158002,0.879191,0.859517709,0.915712,-0.058406591,0.825943,0.596842955,0.861858,-1.181595138,0.815782,1.464655508,0.609157,0.000255152,0.58882,1.522831863,0.663614,1.373152767,0.724994,-0.030903612,0.613872,1.500794558,0.61141,1.445750659,0.739878,0.505600465,0.408314,-0.361947946,0.5243,-1.560247214,0.144651,0.184716482,0.861919,-0.963839468,0.778937,-0.065843094,0.746066,0.535517067,0.54308,-0.937327995,0.747793,0.410552905,0.770154,0.374829449,0.698784,-0.198423,-0.797649,-0.0199276,-0.565818,-0.282061,-0.538203,-0.459715,-0.306267,-0.61698,-0.488761,0.262681,-0.582343,0.587258,-0.361789,0.671013,-0.566009,0.0324448,-0.0742486,-0.15607,-0.0742967,-0.13512,0.36215,-0.0621388,0.726586,0.210652,-0.0797576,0.24163,0.362051,0.294377,0.781672,-0.218844,-0.808954,-0.124596,-0.825602,-0.219366,-0.759473,0.0528278,-0.792451,0.221295,0.886917,0.304782,0.881412,0.304275,0.787545,-0.135162,0.826013,-0.198304,0.798528,-0.0198034,0.743242,1
1.337356855,0.828106,-0.102870597,0.764037,-0.294879942,0.857199,0.339593683,0.846178,-0.026416111,0.825854,0.099779245,0.826747,-0.611877228,0.852116,1.540310071,0.59493,-0.035653476,0.611279,-1.515544362,0.636819,-1.482401101,0.75411,-0.038067572,0.629432,1.404847387,0.649688,1.406050991,0.714167,0.556337867,0.315766,-1.035874745,0.254891,-0.101855152,0.750199,-0.251154365,0.807379,-1.504698163,0.707262,-0.26599112,0.721675,-1.569428693,0.493046,-1.482838725,0.733197,0.204132974,0.734348,0.207639233,0.640442,-0.0259097,-0.647969,0.0116955,-0.489814,-0.198582,-0.468106,-0.522002,-0.369872,-0.78519,-0.462851,0.230072,-0.495584,0.613244,-0.457224,0.838493,-0.615285,0.0268152,0.00598371,-0.123154,0.0113329,-0.146067,0.425611,-0.183251,0.845171,0.169509,0.000549078,0.237042,0.403757,0.305024,0.812666,-0.0786499,-0.680766,-0.00328565,-0.68615,-0.130935,-0.675422,0.101796,-0.713111,0.297826,0.921406,0.357823,0.90506,0.304987,0.83972,-0.191421,0.937817,-0.243755,0.926983,-0.131095,0.856159,2
1.00126347,0.843349,-0.014776124,0.785563,-1.32675711,0.856691,-1.515582717,0.875052,-0.013750429,0.790428,1.213053066,0.818336,-1.290512092,0.798889,-1.548159203,0.593632,0.021382855,0.602872,1.433581688,0.659411,1.29797838,0.760932,0.023596271,0.603429,1.138137474,0.684197,0.994716493,0.6212,0.482059133,0.395783,-0.59669787,0.431664,-0.002306935,0.47009,-0.001000932,0.796562,1.365182411,0.674306,-0.129299423,0.666255,-1.568802173,0.382401,-0.943870221,0.746519,0.151098828,0.73047,0.328900268,0.590428,-0.195479,-0.708906,-0.11203,-0.57858,-0.492887,-0.572952,-0.564499,-0.285356,-0.576819,-0.0624494,0.269025,-0.58382,0.376648,-0.295926,0.304718,-0.0460494,-0.123963,-0.0515271,-0.374303,-0.0568809,-0.314305,0.377628,-0.195804,0.801157,0.102696,-0.0461778,0.28082,0.339503,0.566717,0.779629,-0.278515,-0.752353,-0.123817,-0.757586,-0.373446,-0.752134,0.0190498,-0.757729,0.590498,0.893653,0.673859,0.882814,0.566674,0.801192,-0.266815,0.899182,-0.338075,0.888332,-0.147708,0.817572,3
-1.43703905,0.865653,0.096786738,0.775602,-0.213133761,0.781091,-0.855116135,0.833514,0.073126563,0.819553,1.29838542,0.862478,-0.341369129,0.917844,-1.227809496,0.669442,0.12845829,0.643103,-1.522972527,0.728972,-1.481878249,0.729868,0.057563944,0.634079,-1.357357204,0.622487,-1.524450777,0.680808,0.566525138,0.774317,-0.500596409,0.724074,-0.403491588,0.710335,0.449150977,0.758864,-1.200694846,0.73478,-0.065588817,0.717565,-1.029872895,0.497585,-1.020618121,0.769461,0.082043881,0.777487,0.498995268,0.689544,0.0508137,-0.762647,0.0208255,-0.539787,-0.257792,-0.566838,-0.685482,-0.474277,-0.585993,-0.588704,0.319431,-0.517912,0.389383,-0.267507,0.557882,-0.327371,-0.148341,-0.0660653,-0.317627,-0.0879319,-0.337429,0.325814,-0.367011,0.657625,0.0408808,-0.0551609,-0.0487199,0.35824,-0.0686585,0.788148,-0.00916332,-0.800797,0.120186,-0.800599,-0.0984059,-0.762698,0.209672,-0.757466,-0.108757,0.8915,-0.0290256,0.886263,-0.0785596,0.804631,-0.407183,0.723121,-0.476271,0.71744,-0.327332,0.67925,0
1.179218152,0.862709,-0.093501223,0.901479,-1.242775179,0.900612,0.546991619,0.825051,-0.066962296,0.861939,1.302151073,0.828686,-0.311492836,0.842334,1.428887524,0.672419,-0.000788364,0.630189,1.439952472,0.655457,1.472053909,0.746629,-0.035896157,0.658281,1.547535765,0.701713,1.293986095,0.691162,0.639293468,0.758129,-0.38636572,0.789309,-0.423733375,0.326538,0.222278107,0.859102,-1.297754081,0.743783,-0.072703788,0.697429,1.160465238,0.477524,-0.702756392,0.669417,0.616413043,0.654725,0.458218258,0.6439,-0.183633,-0.749615,-0.106487,-0.562776,-0.338426,-0.541026,-0.415113,-0.315685,-0.541038,-0.39237,0.134318,-0.578925,0.202302,-0.33198,0.355895,-0.381433,-0.0397481,-0.0956429,-0.203378,-0.0955139,-0.14557,0.343771,-0.106364,0.739533,0.114968,-0.101199,0.125191,0.338221,0.250151,0.77806,-0.212929,-0.771395,-0.11629,-0.777011,-0.261466,-0.749502,-0.0196494,-0.755169,0.211753,0.915178,0.288546,0.909585,0.259675,0.799953,-0.203345,0.821677,-0.241816,0.79442,-0.0394056,0.772559,1
-1.568685195,0.883142,0.075252849,0.812124,-0.548473302,0.91461,0.5478222,0.809954,0.093346605,0.840806,1.033184723,0.810774,0.08440848,0.801648,-1.42894308,0.637892,0.074830436,0.587292,1.51850891,0.685402,1.548834173,0.68715,0.082342943,0.639759,-1.446728304,0.659067,1.553149922,0.685387,0.716183964,0.744586,-0.385433758,0.806236,-0.544404242,0.643614,0.441130799,0.745734,-1.336277408,0.780994,-0.088507154,0.7315,-1.127067128,0.552475,-0.902749352,0.534705,0.181453494,0.576902,0.622282769,0.475256,-0.0230608,-0.791271,-0.0235536,-0.557842,-0.243037,-0.57439,-0.524759,-0.402256,-0.752471,-0.541186,0.211752,-0.535813,0.36088,-0.285677,0.689921,-0.257837,-0.0941593,-0.0634474,-0.243006,-0.0746065,-0.219448,0.375531,-0.211152,0.753211,0.0392729,-0.0524353,-0.0154712,0.386541,-0.0076279,0.830965,-0.0548691,-0.818955,0.0317174,-0.813496,-0.109848,-0.785669,0.102263,-0.780187,-0.0315261,0.930993,0.0311521,0.925431,-0.0155324,0.847594,-0.250838,0.803505,-0.282069,0.797775,-0.164743,0.786503,2
-1.501328109,0.90147,0.01563813,0.8086,-1.282748171,0.83178,0.711625045,0.873777,0.000137168,0.825992,1.23013398,0.818497,-1.136080821,0.849723,-1.400413209,0.649904,0.023702591,0.639374,-1.570250807,0.730775,1.324994317,0.758724,0.000587389,0.626662,1.504024061,0.690883,1.272038455,0.640914,0.28695455,0.61681,-0.203510043,0.673877,-0.180020677,0.681561,0.135367996,0.696084,1.073957906,0.651092,-0.137129698,0.706785,-1.55389173,0.452868,1.566204254,0.78516,0.060661303,0.784869,0.197862587,0.576864,-0.0424201,-0.745822,-0.0558847,-0.55231,-0.418942,-0.557988,-0.503343,-0.273127,-0.265368,-0.0679073,0.294051,-0.552262,0.39097,-0.278852,0.27988,-0.0396096,-0.139202,-0.0680514,-0.376988,-0.0736886,-0.377215,0.342428,-0.265753,0.786721,0.125699,-0.0678958,0.153516,0.34808,0.293831,0.803684,-0.139601,-0.7745,0.0422204,-0.763289,-0.265404,-0.751605,0.167337,-0.746248,0.349581,0.906505,0.433214,0.894964,0.293444,0.826575,-0.265255,0.895168,-0.363105,0.889225,-0.181348,0.803643,3
-1.052957932,0.855065,0.151888177,0.79457,-0.528214631,0.788055,0.855406892,0.839266,0.103691723,0.79432,0.886338938,0.830311,-1.083943105,0.804826,-1.210238781,0.680884,0.077721742,0.633097,-1.186148272,0.784597,-1.013381931,0.7675,0.135252446,0.669642,-1.168379416,0.787158,-1.56971159,0.787953,0.736880477,0.45464,-0.475225763,0.464275,-0.064546653,0.631889,0.425054343,0.64753,0.60260614,0.79529,-0.474427319,0.809291,-0.370084369,0.689373,-0.944678357,0.779427,0.092935698,0.822026,0.996482587,0.616523,0.342906,-0.691558,0.237456,-0.506459,-0.0466874,-0.549952,-0.383215,-0.353581,-0.435654,-0.413929,0.553105,-0.473611,0.753234,-0.228373,0.816669,-0.348208,0.048366,-0.00494659,-0.162407,-0.0213613,-0.34105,0.419937,-0.562093,0.77454,0.248101,0.022234,0.0694684,0.441909,0.0690721,0.807251,0.30085,-0.729719,0.395971,-0.718863,0.216393,-0.72426,0.479939,-0.680855,0.195662,0.894341,0.227622,0.877928,-0.0146504,0.839732,-0.625183,0.861779,-0.688678,0.855861,-0.541014,0.807116,0
-1.115374838,0.860933,0.210072237,0.782796,-0.5761056,0.787846,-0.030775169,0.795259,0.179361706,0.815356,-1.279979149,0.846681,1.499358268,0.69221,-1.063680661,0.658918,0.18724356,0.576837,-1.270310872,0.774515,-1.158937904,0.759735,0.074631797,0.637218,-1.261709305,0.788991,-1.517911114,0.745341,0.629656611,0.533711,-0.347853113,0.528684,-0.07624926,0.420398,0.138510673,0.751456,0.561362578,0.725625,-0.494312262,0.790726,-0.304640999,0.690875,1.379020888,0.752312,0.227139045,0.738242,1.269531076,0.519014,0.455825,-0.752075,0.375982,-0.58905,0.0958133,-0.648787,-0.214108,-0.447457,-0.56389,-0.436689,0.646022,-0.540089,0.566285,-0.27368,0.555771,-0.420606,0.0860035,-0.0671098,-0.1141,-0.105022,-0.264022,0.378803,-0.454076,0.813866,0.305611,-0.0506896,0.156279,0.416965,0.135866,0.802592,0.396218,-0.795504,0.516115,-0.773936,0.325836,-0.790127,0.635775,-0.757255,0.265824,0.884316,0.315978,0.857286,0.0656434,0.824672,-0.434056,0.916976,-0.504251,0.900752,-0.444021,0.846226,1
-1.252478761,0.873156,0.049734276,0.79502,-0.50015285,0.797109,0.222059804,0.774324,0.10518258,0.76983,0.809489206,0.841028,-0.288530973,0.706515,-1.57002167,0.647483,0.000191995,0.624647,-1.419268282,0.797226,-1.256909459,0.758091,0.001416936,0.627822,-1.38526081,0.785573,-1.453917269,0.758615,0.773976311,0.459416,-0.633383915,0.44269,-0.451249559,0.716899,0.457408486,0.699338,0.999829203,0.735807,-0.400548863,0.809366,-0.398206908,0.685937,-0.667734335,0.764136,0.881864183,0.765292,0.7979392,0.654942,0.0933025,-0.708328,0.0341511,-0.528822,-0.187967,-0.539878,-0.477176,-0.381825,-0.766077,-0.447054,0.24145,-0.506937,0.448654,-0.289501,0.722917,-0.370906,0.0337254,0.0207118,-0.136071,0.0206792,-0.203424,0.461764,-0.328805,0.848005,0.167394,0.0209012,0.085675,0.456285,0.0415936,0.83172,0.0489047,-0.751723,0.137687,-0.74092,-0.0175959,-0.719497,0.20412,-0.70822,0.100987,0.924185,0.152633,0.902316,-0.0104672,0.853621,-0.425226,0.92404,-0.447558,0.896923,-0.2918,0.88595,2
-1.234800834,0.834408,0.089816058,0.76267,-1.10552864,0.754672,1.234368027,0.799821,0.090189339,0.785632,1.350138714,0.813878,-1.264093901,0.877352,-1.494161494,0.642827,0.02955631,0.594908,-1.245540276,0.811716,-1.153463883,0.710736,0.057672416,0.602349,-1.477017491,0.795715,1.570024898,0.729235,0.997674565,0.483919,-0.195370207,0.47219,0.172122311,0.626861,0.063969834,0.550336,1.450422529,0.772574,-0.068630039,0.80104,-0.423247437,0.585155,-0.573155146,0.733552,0.335900111,0.72641,0.481378852,0.579029,0.221224,-0.700352,0.179056,-0.579609,-0.124958,-0.606988,-0.270978,-0.316127,-0.176815,-0.046877,0.482778,-0.552142,0.545546,-0.272315,0.46204,-0.00863576,0.136895,-0.0305319,-0.0513991,-0.0360988,-0.208789,0.430611,-0.386486,0.831392,0.325651,-0.0196338,0.28332,0.430434,0.283625,0.825804,0.189488,-0.749526,0.304339,-0.7168,0.126034,-0.760557,0.388623,-0.711401,0.29428,0.913892,0.378091,0.908131,0.210624,0.858689,-0.522408,0.91912,-0.55427,0.907996,-0.313089,0.869732,3
1.334240897,0.90827,5.59E-05,0.845617,-0.499937054,0.760629,-0.595978153,0.844856,0.000119501,0.80692,0.580176138,0.825878,1.033217859,0.898717,-1.547637856,0.66152,0.024772006,0.612215,-1.245895865,0.734019,-1.031840124,0.708926,0.000454593,0.652495,-1.546987185,0.749431,-1.510388767,0.749546,0.410162172,0.772644,-0.722397244,0.802901,-0.589766475,0.736709,0.138931933,0.746363,0.733904439,0.784359,-0.326948982,0.80407,-0.466359693,0.675668,-0.66568094,0.703524,0.204679161,0.694105,0.522741747,0.500222,0.0329361,-0.681648,0.0761923,-0.502213,-0.191962,-0.502228,-0.480274,-0.344746,-0.640752,-0.235902,0.385812,-0.502176,0.642545,-0.333908,0.568082,-0.458816,0.064865,-0.0131792,-0.148659,-0.0184697,-0.298712,0.427007,-0.522958,0.801993,0.247446,-0.0130962,0.23632,0.454115,0.214943,0.807564,-0.0415975,-0.714057,0.0761963,-0.719774,-0.106152,-0.670856,0.193515,-0.703369,0.31106,0.894259,0.343494,0.88326,0.150431,0.840039,-0.640787,0.894518,-0.694543,0.883359,-0.447966,0.845204,0
1.072169736,0.851471,-0.020308947,0.833683,-0.511552111,0.832695,0.415238438,0.887156,-0.061101385,0.726507,0.598910791,0.757842,0.176611195,0.715579,-1.190562575,0.637492,0.070691363,0.588485,-1.121560884,0.678926,-1.011036538,0.756619,0.082935695,0.618357,-1.380664835,0.686556,-1.419211991,0.697885,0.439583119,0.630732,-0.556092791,0.668192,-0.822938624,0.341256,0.127792584,0.657332,0.929520301,0.687469,-0.13500399,0.758308,-0.511517499,0.579262,-0.930352824,0.736369,0.264498783,0.668001,1.081313176,0.485272,0.24804,-0.763431,0.339728,-0.595048,0.0648131,-0.589464,-0.234812,-0.421255,-0.406723,-0.497046,0.604433,-0.611242,0.811397,-0.469981,0.627462,-0.502808,0.144317,-0.106134,-0.0850736,-0.122377,-0.315452,0.355475,-0.591083,0.795348,0.340167,-0.0898537,0.248178,0.38812,0.190936,0.762848,0.168033,-0.801056,0.317325,-0.806493,0.132939,-0.763223,0.443441,-0.790288,0.259816,0.855115,0.339916,0.844235,0.132919,0.795416,-0.659953,0.887762,-0.740202,0.866027,-0.579476,0.817136,1
1.058468954,0.791249,-0.044992637,0.823533,-0.615107303,0.862358,0.55112716,0.872638,-0.04787448,0.785452,1.079095997,0.835234,0.067689086,0.775101,-1.31316938,0.643119,0.029833582,0.612124,-1.176459895,0.729373,-1.007274316,0.730015,0.027463646,0.613232,-1.455684927,0.705221,-1.388829566,0.789848,0.552644686,0.624283,-0.537147986,0.591666,-0.345309312,0.319736,0.107279653,0.621424,-1.432453592,0.735629,-0.061465164,0.777297,-0.967346787,0.521879,-0.279498793,0.636535,1.559711734,0.583416,0.52738505,0.565979,0.219735,-0.691759,0.317796,-0.517403,0.0774745,-0.506583,-0.18486,-0.321231,-0.326975,-0.408583,0.547868,-0.528426,0.623791,-0.386666,0.383765,-0.402938,0.187207,-0.0217755,0.0011431,-0.0273281,-0.184769,0.419433,-0.436046,0.817107,0.383661,-0.0163788,0.328886,0.457361,0.263683,0.811721,0.175508,-0.719036,0.274638,-0.724457,0.0998968,-0.691837,0.427164,-0.708031,0.252347,0.893139,0.339766,0.887759,0.241276,0.844232,-0.720226,0.89867,-0.720467,0.876929,-0.370362,0.855362,1
1.401443029,0.853445,0.048908143,0.778933,-0.529309608,0.88248,0.21993349,0.828132,0.028931269,0.836432,0.969397154,0.853925,0.018226211,0.778501,-1.481660446,0.653787,0.001410918,0.625144,-1.479558599,0.745982,-1.421859418,0.749176,0.033572471,0.634733,1.555956459,0.752632,1.530089492,0.761471,0.558148137,0.662015,-0.57500238,0.701508,-0.557595542,0.677752,0.393985455,0.72492,0.704950172,0.794617,-0.634653374,0.775713,-0.800730384,0.695172,-1.014353587,0.650111,0.191357391,0.633855,0.710549425,0.5196,-0.0140117,-0.75485,0.0225539,-0.541005,-0.198276,-0.551814,-0.442393,-0.409008,-0.737464,-0.474971,0.214749,-0.535443,0.384404,-0.288202,0.687231,-0.282682,-0.0211703,-0.0517706,-0.154275,-0.0519584,-0.198494,0.431353,-0.257865,0.827033,0.140851,-0.0463291,0.148432,0.464487,0.163204,0.827174,-0.0582529,-0.782473,0.0372869,-0.788094,-0.102563,-0.754841,0.103894,-0.760404,0.266264,0.914856,0.288654,0.898371,0.126215,0.865315,-0.309163,0.909505,-0.339009,0.903723,-0.213361,0.865328,2
-0.884814518,0.820048,0.016666818,0.7969,-1.211004227,0.87014,1.441264561,0.854203,0.000424772,0.814458,1.197733992,0.810647,-1.439974902,0.848732,-1.478292559,0.582579,0.00034886,0.576144,-1.42820598,0.706657,-1.340517137,0.71682,4.22E-05,0.599857,1.524840435,0.751488,1.421052793,0.763999,0.567560701,0.666175,-0.445860123,0.662814,0.066343444,0.748079,0.118036661,0.472906,0.57782124,0.756523,-0.444731099,0.766361,-0.444096453,0.694579,-0.830275934,0.691209,0.531783705,0.698148,0.330314966,0.592129,0.124899,-0.67448,0.0219834,-0.548759,-0.308523,-0.554268,-0.411358,-0.280891,-0.377228,-0.0188788,0.330384,-0.548628,0.433032,-0.286363,0.398547,-0.0242649,-0.0231428,-0.0623203,-0.228383,-0.0623919,-0.297406,0.418388,-0.388404,0.806542,0.215952,-0.0623102,0.238824,0.435034,0.295723,0.812166,0.0560727,-0.718359,0.204638,-0.712592,-0.103332,-0.72895,0.296106,-0.701745,0.421227,0.894002,0.478469,0.866722,0.22704,0.844845,-0.468222,0.893866,-0.514386,0.866707,-0.308559,0.833919,3
