0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210
53.5717,123.27,0.785478,54.2025,140.932,0.77505,55.464,159.225,0.806262,59.2488,178.78,0.823217,64.9258,195.18,0.752493,75.0184,210.319,0.745033,90.1572,223.565,0.74716,105.927,230.504,0.76445,124.85,233.658,0.84317,139.989,229.873,0.819575,151.343,220.411,0.767841,163.328,209.688,0.801489,170.898,197.072,0.792596,175.944,181.933,0.795102,180.359,166.795,0.787507,183.513,151.656,0.736462,185.406,136.517,0.688406,69.3413,111.916,0.810619,80.0647,104.347,0.838684,92.0496,102.455,0.824064,105.296,101.193,0.8179,119.173,103.085,0.89226,143.774,107.501,0.790374,155.128,106.239,0.839307,165.851,108.132,0.885479,176.575,112.547,0.838285,184.775,118.855,0.819776,129.897,128.317,0.868501,129.266,140.302,0.858989,129.266,154.179,0.911592,129.266,168.056,0.846336,114.758,174.995,0.874316,120.435,177.518,0.909131,127.374,178.78,0.882369,134.312,176.887,0.865645,139.989,174.364,0.891574,82.5878,126.424,0.847938,90.1572,121.378,0.906765,100.25,122.64,0.909973,107.819,128.948,0.874616,99.619,129.578,0.91857,89.5264,128.948,0.954368,145.666,130.84,0.894247,153.866,125.163,0.856943,161.436,125.794,0.862609,169.005,131.471,0.828806,160.805,133.363,0.917874,154.497,132.732,0.890215,97.7266,195.18,0.879934,110.342,193.288,0.840049,120.435,189.503,0.89032,127.374,191.395,0.830945,133.681,189.503,0.919868,140.62,190.764,0.897485,146.928,195.18,0.834746,140.62,203.38,0.874837,134.312,205.272,0.82952,126.743,207.165,0.795529,119.804,206.534,0.852847,109.712,204.011,0.860853,101.511,195.811,0.833277,120.435,194.549,0.881092,127.374,195.18,0.853695,134.312,194.549,0.921831,144.405,195.811,0.857225,134.312,198.965,0.884314,126.743,199.595,0.85326,120.435,199.595,0.899811,95.2035,123.901,0.891964,156.39,128.317,0.916015,1
51.8609,122.14,0.709791,52.4604,140.126,0.775815,56.0575,158.711,0.793245,59.6547,177.296,0.729482,65.0504,193.483,0.723374,75.2423,209.071,0.752147,90.2303,221.061,0.793332,107.017,230.054,0.749787,123.804,231.853,0.850363,139.391,227.656,0.757107,152.581,218.064,0.8026,162.173,206.673,0.877817,170.566,192.884,0.799068,174.763,178.495,0.799915,177.161,163.507,0.800295,181.358,149.118,0.782599,181.957,134.73,0.614113,68.048,112.548,0.755983,79.4389,106.552,0.85687,91.4294,105.353,0.839052,104.619,105.953,0.866543,118.408,110.749,0.886544,141.789,113.147,0.784691,151.981,109.55,0.884517,162.173,107.751,0.881461,172.365,110.749,0.855328,180.758,116.145,0.829773,128.6,128.735,0.857472,129.199,140.126,0.900595,129.199,153.915,0.866862,130.398,165.306,0.80214,115.41,173.699,0.86355,123.204,174.298,0.911736,128.6,176.697,0.888188,135.195,173.699,0.86713,141.19,173.099,0.867787,83.6356,126.337,0.825737,92.0289,123.938,0.844537,100.422,124.538,0.911333,108.216,129.334,0.886973,99.8227,129.934,0.940253,90.8299,129.334,0.873501,146.586,129.934,0.898631,152.581,125.737,0.893003,161.574,126.337,0.885392,167.569,130.533,0.921329,160.974,130.533,0.900372,152.581,129.934,0.923177,99.2232,191.685,0.89914,110.614,188.687,0.820769,122.605,187.488,0.842354,128.6,188.687,0.901824,133.996,187.488,0.899831,141.789,188.087,0.930034,147.785,192.284,0.957497,142.389,200.677,0.856131,134.595,203.675,0.806163,128.6,206.073,0.893008,120.806,205.474,0.80564,109.415,201.876,0.877657,103.42,192.284,0.85836,122.005,193.483,0.802501,128.6,195.282,0.874166,134.595,193.483,0.842745,143.588,192.284,0.910474,134.595,193.483,0.855149,128.6,195.881,0.904289,122.005,195.282,0.786299,95.626,125.138,0.885681,156.777,128.135,0.806086,1
68.011,132.885,0.670089,71.4732,149.042,0.722591,74.9354,164.044,0.777822,78.3976,179.624,0.731119,84.7449,195.204,0.736499,92.8233,209.053,0.715077,104.364,220.016,0.804473,118.213,228.672,0.86394,133.215,230.98,0.798291,149.372,227.518,0.79104,163.221,217.708,0.742571,175.916,205.59,0.752685,182.84,191.742,0.807581,187.456,174.431,0.80965,188.033,159.428,0.811197,190.341,143.271,0.743033,191.496,127.691,0.69503,73.7814,113.843,0.790432,80.7057,106.918,0.827854,90.5152,100.571,0.814553,102.633,99.4169,0.806702,113.596,99.9939,0.853666,140.14,100.571,0.741085,151.103,99.9939,0.865932,163.798,100.571,0.866985,173.608,104.61,0.895227,182.263,112.689,0.841566,126.868,127.114,0.876138,126.868,139.809,0.897562,126.868,151.35,0.900894,127.445,164.044,0.872314,117.636,173.277,0.894956,122.829,173.854,0.953267,128.599,174.431,0.838887,134.947,173.854,0.901593,140.717,172.7,0.858744,85.899,127.691,0.954315,93.9774,123.075,0.906209,103.21,123.075,0.892002,108.98,130.0,0.847512,101.479,131.731,0.889317,93.4004,131.731,0.914958,145.91,128.845,0.921113,152.257,122.498,0.873576,161.49,121.921,0.883132,168.414,127.114,0.923173,162.644,130.577,0.837007,154.566,131.154,0.909743,105.518,191.742,0.89149,114.75,187.703,0.864201,122.829,186.548,0.843292,130.907,187.703,0.901083,136.678,185.971,0.869157,145.91,187.126,0.932718,155.72,188.857,0.848465,148.218,200.974,0.821478,139.563,205.59,0.868489,131.484,206.167,0.972495,123.406,206.167,0.883105,114.173,201.551,0.885077,109.557,192.319,0.905419,122.829,191.742,0.887559,130.907,192.319,0.916878,136.678,191.742,0.897773,152.834,191.165,0.81403,137.255,196.358,0.861759,131.484,196.935,0.918647,123.406,196.358,0.86375,98.5937,126.537,0.805885,156.874,124.806,0.834206,2
69.0611,133.937,0.701062,71.3993,148.551,0.779816,75.4912,164.334,0.768282,77.8294,180.702,0.772415,84.2595,195.315,0.781801,92.4433,208.76,0.765423,104.134,220.451,0.741609,118.164,228.635,0.814896,132.778,232.142,0.868053,149.145,228.051,0.770199,163.759,218.698,0.760019,176.035,207.591,0.722754,184.218,192.393,0.789166,188.895,176.61,0.861416,189.479,160.827,0.766645,191.818,143.875,0.801441,192.402,128.676,0.665838,74.9066,115.816,0.798601,81.3368,108.801,0.836119,91.2742,104.709,0.798274,103.55,101.787,0.838165,114.656,102.371,0.823959,139.208,104.125,0.715963,151.483,101.787,0.872369,164.344,102.371,0.873691,174.866,105.879,0.893401,183.634,112.893,0.812507,127.517,128.092,0.803527,127.517,139.198,0.928068,127.517,152.643,0.926474,128.101,164.919,0.842687,118.164,172.518,0.880635,123.425,174.856,0.910911,129.27,176.025,0.882121,136.285,173.687,0.874295,141.546,171.933,0.918539,86.0132,129.261,0.954834,94.197,124.0,0.880599,103.55,124.0,0.86859,109.395,129.845,0.896402,102.381,133.353,0.864486,94.197,133.353,0.915557,146.222,129.845,0.960534,152.652,122.831,0.844882,162.005,121.077,0.872033,170.189,126.338,0.884899,163.759,130.43,0.863512,154.991,131.599,0.887653,106.473,190.639,0.852978,115.241,187.132,0.808679,124.009,185.378,0.868203,132.193,185.963,0.912512,137.454,185.378,0.911518,147.391,185.963,0.911181,156.744,190.054,0.889305,150.314,199.992,0.845608,140.961,205.253,0.831915,132.193,207.007,0.876654,124.009,205.837,0.844079,114.656,201.161,0.822504,109.98,191.808,0.847141,124.009,190.639,0.864528,132.193,190.639,0.932591,138.623,190.054,0.876402,154.406,190.639,0.868293,139.792,196.485,0.782465,132.193,198.238,0.858358,124.594,197.069,0.78073,99.458,125.753,0.824285,157.329,125.169,0.850566,2
69.8072,138.205,0.683576,71.0435,154.894,0.731153,75.3705,170.966,0.811628,80.3156,186.419,0.800948,85.8788,201.873,0.82479,95.1508,216.09,0.819103,106.277,226.598,0.78345,120.494,235.252,0.817037,136.566,237.106,0.795288,154.492,235.252,0.767492,169.945,225.98,0.717266,184.781,212.381,0.720457,194.053,196.928,0.811524,198.998,179.002,0.755895,199.616,161.694,0.818026,199.616,142.531,0.806923,199.616,125.224,0.682488,70.4254,117.806,0.780731,75.9886,107.916,0.83959,85.8788,101.116,0.788189,99.4778,96.7894,0.796399,110.604,98.0256,0.824095,139.039,97.4075,0.739981,152.019,95.5531,0.753006,165.0,97.4075,0.852606,177.981,101.734,0.80123,187.253,109.152,0.77086,125.44,127.078,0.812694,125.44,138.823,0.873642,125.44,152.422,0.912156,126.058,165.403,0.812278,118.022,175.293,0.835325,124.203,176.529,0.930807,129.767,177.147,0.925775,135.33,176.529,0.97261,140.893,174.056,0.821433,85.2607,131.405,0.878945,91.442,125.842,0.862471,100.714,125.224,0.888595,109.368,131.405,0.870864,100.714,132.023,0.990146,91.442,132.641,0.933022,147.692,128.314,0.883674,155.11,122.133,0.927994,164.382,121.515,0.916151,171.182,125.224,0.831466,164.382,127.696,0.935093,155.11,128.314,0.907649,105.659,195.691,0.90019,114.931,191.364,0.939853,124.203,188.274,0.825433,130.385,190.746,0.915335,138.42,188.274,0.79394,150.165,190.128,0.830196,164.382,191.982,0.952866,152.019,203.727,0.771581,140.275,208.672,0.83968,132.857,210.527,0.846488,124.821,209.908,0.855272,115.549,205.581,0.871987,110.604,196.309,0.932121,124.821,195.073,0.808349,131.003,195.691,0.893756,139.039,194.455,0.827947,160.055,192.601,0.906613,139.657,200.636,0.84403,131.003,201.255,0.896827,124.821,201.255,0.871588,96.3871,127.696,0.895626,159.437,123.369,0.931065,2
67.92,129.341,0.730334,69.6782,145.751,0.822426,71.4364,160.989,0.770155,74.9529,177.985,0.815096,81.3998,193.223,0.784945,91.9492,206.703,0.773355,103.085,218.425,0.774511,117.151,227.216,0.83134,131.803,230.732,0.832582,147.041,226.044,0.782144,158.762,216.666,0.86416,169.312,204.945,0.783702,178.103,192.637,0.808194,184.55,177.985,0.752123,187.48,162.747,0.770448,188.652,146.337,0.753944,189.824,131.685,0.715304,74.3668,114.103,0.830501,82.5719,108.242,0.841472,93.1213,104.139,0.902057,104.257,104.139,0.866476,115.978,108.828,0.881283,141.766,108.828,0.769187,154.074,104.725,0.841685,165.209,104.139,0.864568,177.517,108.242,0.848455,185.136,114.689,0.759682,128.872,126.996,0.8232,128.286,139.89,0.830787,127.7,151.026,0.872836,127.7,163.919,0.849839,115.978,169.194,0.836438,121.253,170.366,0.901363,128.872,173.297,0.871129,135.905,169.78,0.960389,142.352,169.194,0.85343,87.8466,126.996,0.92006,93.7074,122.308,0.956835,103.085,122.894,0.961782,109.532,129.927,0.833503,102.499,131.685,0.969129,93.7074,131.099,0.938179,147.041,131.099,0.890038,154.074,123.48,0.932916,163.451,122.894,0.956565,169.898,127.583,0.908792,164.037,131.685,0.956903,154.66,131.685,0.965367,98.9821,179.157,0.93094,110.704,178.571,0.809573,121.253,177.985,0.86343,129.458,179.157,0.882958,136.491,178.571,0.869425,148.799,178.571,0.903258,159.348,179.157,0.95809,149.385,193.223,0.899903,138.835,200.256,0.826219,130.63,202.014,0.950248,121.253,201.428,0.859329,110.118,193.223,0.803424,103.085,180.33,0.857432,121.253,183.26,0.908823,130.044,183.846,0.901247,137.077,183.26,0.886815,155.246,180.33,0.889501,137.663,192.637,0.873284,130.044,193.223,0.91911,121.253,193.223,0.897688,98.3961,126.41,0.849428,158.762,126.996,0.906643,3
67.7746,128.493,0.7676,69.5204,143.624,0.783202,71.2662,159.918,0.829402,74.7579,175.049,0.834113,79.9954,189.597,0.802088,89.3065,202.982,0.814286,100.363,215.785,0.726831,113.166,223.932,0.746012,129.461,226.26,0.818578,144.591,224.514,0.800827,157.976,215.203,0.793958,168.451,202.982,0.86743,177.762,190.179,0.826007,183.0,175.631,0.791224,186.491,161.082,0.852578,187.073,146.533,0.820245,188.237,130.821,0.703202,74.176,114.526,0.842472,81.7412,108.125,0.802132,93.3801,104.633,0.892029,103.855,105.215,0.882419,114.912,109.289,0.85724,139.936,110.453,0.800335,150.411,106.379,0.821138,163.214,105.215,0.909066,173.689,107.543,0.833403,183.0,113.944,0.855622,127.133,127.911,0.839187,127.133,140.714,0.856138,127.133,151.771,0.879576,127.133,164.574,0.882305,116.076,169.811,0.860335,121.313,170.393,0.920965,127.715,173.303,0.845663,135.28,170.393,0.940643,140.518,169.811,0.852092,87.5607,127.911,0.916354,93.9621,123.256,0.975834,102.691,123.838,0.972628,109.093,129.657,0.856916,102.109,131.985,0.928952,93.3801,131.985,0.925129,145.755,131.403,0.875638,153.902,123.838,0.926164,162.632,123.838,0.934765,168.451,128.493,0.9547,163.214,132.567,0.93507,153.902,132.567,0.966206,102.109,179.704,0.911168,112.584,179.704,0.897928,121.895,179.704,0.945706,129.461,181.45,0.841749,135.862,179.704,0.934127,145.755,179.704,0.917147,156.23,179.122,0.905645,145.755,191.343,0.804103,136.444,196.581,0.827495,130.043,197.745,0.891139,121.895,197.163,0.889066,112.002,193.089,0.882648,105.019,181.45,0.78993,121.895,184.36,0.966911,129.461,184.36,0.940534,135.862,184.36,0.964918,153.32,179.704,0.901889,135.862,189.015,0.85863,130.043,190.179,0.832703,121.895,189.597,0.838203,98.6176,126.747,0.834985,157.976,127.911,0.882372,3
61.8635,128.925,0.763593,65.019,146.596,0.820602,66.9124,163.004,0.788377,71.3301,181.938,0.827428,77.6412,197.715,0.804624,89.0011,212.231,0.781668,100.992,223.591,0.784836,116.139,233.057,0.850615,131.916,237.475,0.879963,147.063,232.426,0.841626,161.578,222.328,0.837135,172.307,210.337,0.809478,182.405,197.084,0.825028,188.085,181.306,0.761974,191.871,164.267,0.785993,193.134,147.227,0.790858,194.396,130.818,0.715246,70.0679,114.409,0.8057,78.2723,106.836,0.870728,90.8944,103.049,0.870832,102.254,103.68,0.832386,114.876,107.467,0.854569,143.276,108.098,0.775525,156.529,104.943,0.838283,167.258,103.049,0.853965,180.511,106.205,0.847874,188.716,113.778,0.775966,128.761,127.031,0.832695,128.761,140.916,0.859736,128.13,152.907,0.841677,128.13,166.791,0.869736,115.508,171.84,0.86892,121.819,174.364,0.884521,129.392,176.889,0.887036,136.334,173.102,0.924671,142.645,171.84,0.868214,84.5833,127.031,0.898913,91.5255,121.982,0.967543,100.992,122.614,0.947783,108.565,130.818,0.876146,100.992,132.08,0.979097,90.8944,131.449,0.977679,148.325,131.449,0.894784,156.529,123.876,0.902118,166.627,123.245,0.894031,172.938,127.662,0.883916,166.627,132.08,0.924583,157.161,132.08,0.962551,99.7299,183.831,0.861963,111.09,182.569,0.850286,121.819,182.569,0.925265,130.023,184.462,0.835211,136.965,182.569,0.899394,149.587,182.569,0.865257,161.578,183.831,0.909225,150.218,198.346,0.816297,138.227,205.92,0.824159,130.654,207.182,0.930912,121.819,206.551,0.877334,110.459,198.346,0.816404,102.885,186.355,0.853175,121.819,187.618,0.953808,130.023,188.249,0.899796,137.596,187.618,0.912125,157.161,185.724,0.906961,137.596,197.715,0.864102,130.654,198.346,0.871094,121.819,197.715,0.9052,96.5744,126.4,0.886818,161.578,127.031,0.932648,3
62.4811,133.426,0.765869,65.587,151.441,0.77089,68.0718,166.97,0.820658,72.4201,183.742,0.808766,77.3895,200.514,0.820539,87.3285,212.938,0.788341,99.7522,225.983,0.801055,113.418,234.058,0.769179,131.433,236.543,0.868486,146.962,233.437,0.815085,161.25,224.741,0.835268,174.294,211.696,0.817351,182.991,198.03,0.795066,187.339,181.879,0.850269,190.445,166.349,0.821843,192.309,148.335,0.789564,194.794,131.563,0.748117,69.3141,115.412,0.784173,78.0107,107.337,0.883998,91.0556,104.231,0.846068,102.858,104.231,0.828574,116.524,107.337,0.892734,142.614,107.337,0.804508,155.659,102.988,0.827613,166.84,102.367,0.929407,179.264,106.094,0.827561,187.961,112.306,0.816478,128.948,126.593,0.821474,128.327,138.396,0.813021,128.327,151.441,0.844902,128.327,163.243,0.825342,117.767,171.94,0.914865,123.357,173.182,0.852851,129.569,175.046,0.831428,135.781,172.561,0.899682,140.75,171.94,0.880246,83.6014,129.699,0.853398,91.6768,123.487,0.903471,101.616,123.487,0.908071,108.449,131.563,0.895056,100.995,132.184,0.925458,91.6768,132.805,0.945659,148.826,131.563,0.885794,156.28,123.487,0.91649,166.219,123.487,0.90309,173.052,129.078,0.84973,166.219,132.805,0.91383,156.901,132.805,0.938415,106.585,193.681,0.858727,116.524,190.575,0.869436,123.978,186.848,0.867615,130.811,188.091,0.846277,136.402,186.848,0.938835,145.099,189.333,0.822712,154.417,192.439,0.855446,146.341,201.757,0.903844,137.023,206.105,0.955898,131.433,206.726,0.951969,123.978,206.105,0.880064,115.903,201.757,0.876082,111.555,194.924,0.853461,123.978,193.06,0.814563,130.811,193.681,0.8618,136.402,193.06,0.8886,151.311,193.681,0.834489,136.402,196.166,0.927063,130.811,196.166,0.920959,123.978,196.166,0.859799,96.6463,127.214,0.862855,161.25,127.214,0.954592,4
61.6994,130.682,0.787646,64.1679,148.578,0.748302,67.2534,164.623,0.833752,70.956,181.285,0.820098,76.51,197.947,0.809322,86.3837,211.523,0.798413,98.7259,223.865,0.806566,112.302,233.122,0.773188,130.198,234.973,0.838439,145.626,233.122,0.82527,159.82,223.248,0.857534,173.396,209.672,0.808336,181.418,195.478,0.804555,185.738,180.051,0.820968,189.441,163.389,0.799699,191.292,145.493,0.804365,193.76,129.448,0.748584,67.8705,114.02,0.793008,77.1271,105.998,0.885364,90.0864,103.529,0.840689,101.811,103.529,0.828314,114.771,106.615,0.87116,140.689,106.615,0.801906,153.648,102.295,0.806774,165.374,101.061,0.924208,177.099,104.764,0.837082,186.355,110.935,0.830654,128.347,125.745,0.826393,127.73,138.704,0.817319,127.73,150.43,0.864542,127.73,162.155,0.803977,116.005,170.794,0.890801,122.176,173.263,0.872974,128.964,174.497,0.872019,134.518,172.645,0.869707,140.072,170.794,0.851341,83.2982,128.214,0.85473,90.7035,122.66,0.901909,100.577,122.66,0.904179,107.365,130.065,0.90613,99.9601,131.299,0.921797,90.7035,131.299,0.946493,147.477,130.065,0.904233,154.883,122.66,0.913177,164.756,122.66,0.906975,171.545,127.597,0.84515,165.374,131.299,0.916933,155.5,131.299,0.92411,105.514,192.393,0.857735,115.388,189.307,0.905115,122.793,184.988,0.862318,129.581,188.073,0.854082,135.135,184.988,0.922622,143.775,188.69,0.851455,153.031,190.542,0.851952,145.009,199.798,0.898189,135.752,204.118,0.953908,129.581,204.735,0.936538,122.176,204.735,0.896066,114.771,200.415,0.857631,109.834,193.627,0.862306,122.793,193.627,0.842128,129.581,194.244,0.91448,135.135,193.627,0.918562,149.329,192.393,0.83113,135.135,194.244,0.940284,129.581,194.861,0.912628,122.176,194.244,0.866359,95.6403,125.745,0.874228,159.82,125.745,0.965629,4
64.4465,131.152,0.737897,68.0401,148.52,0.785529,71.6336,163.494,0.822294,74.0293,179.664,0.783887,79.4196,195.835,0.770361,89.0023,208.413,0.746603,101.58,220.99,0.848524,115.954,229.375,0.79027,130.927,231.172,0.860007,147.697,228.177,0.749361,160.873,219.193,0.763313,173.45,207.215,0.882357,183.033,192.841,0.859369,187.225,177.269,0.790104,188.423,159.9,0.81479,190.819,144.328,0.799409,192.616,126.959,0.752692,72.2325,114.382,0.815042,80.6174,107.195,0.848922,91.9969,105.398,0.879045,103.975,105.398,0.837358,115.954,107.195,0.892557,141.108,107.195,0.796218,153.686,103.002,0.832848,164.466,101.805,0.925827,177.044,105.398,0.828936,186.028,110.788,0.835622,129.729,125.761,0.85638,129.13,137.74,0.817477,129.13,149.718,0.880759,129.13,161.697,0.814092,117.152,170.082,0.862509,123.141,172.477,0.866623,129.729,173.076,0.900819,135.119,171.279,0.89713,140.51,169.483,0.874674,86.0077,128.756,0.873465,92.5958,123.366,0.896036,101.58,123.366,0.902712,108.767,129.954,0.895907,101.58,131.152,0.936692,92.5958,131.751,0.929388,148.296,129.954,0.899438,154.884,122.767,0.912236,164.466,122.168,0.914155,171.055,126.959,0.847684,164.466,130.553,0.922257,155.483,131.152,0.918471,106.97,190.445,0.869643,116.553,187.45,0.952221,124.339,183.857,0.86057,130.328,186.851,0.888923,135.119,183.258,0.92505,144.702,186.851,0.874596,153.686,188.648,0.872757,144.702,197.632,0.917293,136.317,201.824,0.904256,130.328,202.423,0.970772,124.339,201.824,0.886674,115.954,198.231,0.897763,111.162,191.643,0.924971,124.339,191.643,0.866691,130.328,192.242,0.950095,135.718,191.643,0.924666,149.493,190.445,0.85916,135.718,192.242,0.944519,130.328,192.841,0.945985,124.339,192.242,0.884456,97.3872,125.761,0.871846,159.076,125.761,0.969434,4
62.4588,130.619,0.729893,65.5291,148.426,0.736009,69.2135,164.392,0.810176,72.8978,181.586,0.787154,78.4243,197.551,0.793223,87.6352,210.446,0.771989,99.9164,222.728,0.773567,113.426,232.553,0.771315,131.233,235.623,0.801481,147.199,232.553,0.786619,161.322,222.728,0.853732,173.603,209.218,0.765512,183.428,195.709,0.752699,188.955,179.129,0.78452,190.797,163.778,0.801819,192.639,145.97,0.740602,195.096,129.391,0.703859,67.9853,114.653,0.823884,77.1962,107.285,0.825332,88.8633,104.828,0.839825,102.373,104.214,0.843363,115.882,105.442,0.865537,141.058,106.671,0.767191,152.725,104.214,0.814937,165.621,103.6,0.866974,178.516,105.442,0.846143,188.341,111.583,0.784329,126.935,125.706,0.848529,126.935,139.83,0.91661,126.935,153.953,0.900745,126.935,166.234,0.854154,116.496,173.603,0.919953,122.023,174.831,0.926854,127.549,177.287,0.864777,134.304,174.831,0.871852,140.444,173.603,0.890952,83.3368,129.391,0.88483,91.9336,124.478,0.960609,101.145,124.478,0.90882,107.899,129.391,0.900426,101.145,130.005,0.908027,91.9336,130.005,0.96922,147.199,129.391,0.952547,155.796,124.478,0.967777,165.007,124.478,0.944326,171.147,128.777,0.908319,165.007,130.005,0.923209,155.796,130.005,0.974305,102.987,193.253,0.890617,112.812,189.568,0.865005,122.023,188.34,0.937532,128.163,188.954,0.876031,135.532,188.34,0.920315,144.743,188.954,0.832582,155.182,190.797,0.856459,145.357,198.779,0.851082,136.146,203.078,0.894849,128.777,203.692,0.856738,121.408,203.692,0.912498,112.198,200.007,0.840594,107.285,193.253,0.927647,122.023,193.253,0.938783,128.163,193.867,0.90137,135.532,193.253,0.900204,150.883,192.639,0.853433,136.146,196.323,0.849109,128.163,197.551,0.860877,122.023,196.937,0.85563,96.8461,125.706,0.823572,160.708,125.706,0.845132,5
63.8953,128.663,0.723668,66.2822,144.774,0.709722,69.2657,161.482,0.798282,73.4427,176.997,0.815061,78.2164,192.511,0.788434,87.1671,205.639,0.824675,99.1013,218.17,0.775222,112.826,224.733,0.765453,130.13,228.314,0.874758,146.241,225.33,0.774212,159.369,218.17,0.797932,172.497,205.042,0.82466,179.657,191.914,0.780634,184.431,176.4,0.804122,187.415,161.482,0.841556,188.608,145.968,0.766689,190.995,129.26,0.698389,70.4591,114.342,0.775967,78.8131,108.971,0.84758,91.9407,104.794,0.866038,102.682,104.794,0.839016,115.809,105.988,0.839634,140.274,108.375,0.796972,153.402,104.794,0.842402,164.143,104.794,0.944616,176.077,105.988,0.82181,184.431,112.552,0.780024,128.34,126.873,0.795684,127.743,138.21,0.851315,127.147,151.935,0.841903,127.743,163.272,0.802737,116.406,171.626,0.932195,121.776,172.223,0.876136,127.743,174.61,0.820382,134.307,171.626,0.903801,139.678,171.029,0.892533,85.9736,128.066,0.888414,92.5375,123.889,0.9225,101.488,123.889,0.959912,109.245,128.663,0.865481,101.488,128.663,0.936549,92.5375,129.26,0.905513,146.241,128.663,0.926678,153.999,123.889,0.950786,162.949,124.486,0.915823,168.916,128.066,0.961332,162.949,129.26,0.85852,153.999,129.26,0.930725,105.665,190.124,0.88288,114.616,186.544,0.844744,121.776,185.35,0.896288,128.937,185.947,0.898273,134.904,185.35,0.935466,143.855,185.947,0.865179,152.805,190.124,0.889329,144.451,197.881,0.858401,135.501,200.865,0.903787,129.534,201.462,0.850252,121.776,200.865,0.903683,113.422,198.478,0.826702,109.842,190.721,0.875417,121.776,190.721,0.91974,128.937,190.721,0.911258,135.501,190.124,0.943334,149.225,190.721,0.891079,135.501,191.318,0.893968,129.534,192.511,0.854737,121.776,191.318,0.855799,97.3111,126.276,0.812719,158.772,127.469,0.855408,5
63.4342,127.161,0.719838,66.4316,142.747,0.743961,69.429,160.132,0.783322,73.0259,175.719,0.859784,77.8217,190.706,0.822304,86.8139,204.494,0.868911,97.6046,217.083,0.755754,111.992,223.677,0.79902,129.977,227.873,0.838871,145.563,224.876,0.765071,159.951,216.483,0.757598,173.139,204.494,0.84814,180.932,190.106,0.793026,185.728,175.119,0.771409,187.527,158.334,0.776497,189.325,142.148,0.803099,192.323,125.962,0.715478,69.429,112.174,0.756205,79.0207,106.778,0.798613,91.6098,103.781,0.882623,103.0,103.781,0.841558,115.589,107.378,0.892116,138.969,107.977,0.81661,150.359,103.781,0.875489,163.547,103.181,0.938745,175.537,104.38,0.822107,184.529,110.975,0.76686,126.38,125.962,0.800461,126.38,137.352,0.881507,126.38,151.14,0.867192,126.38,162.53,0.837711,116.188,170.323,0.939625,120.984,170.923,0.914573,126.979,172.721,0.832984,133.573,170.923,0.896069,138.969,170.323,0.882169,85.0155,127.76,0.882343,92.2093,124.763,0.879547,101.201,124.163,0.88821,107.796,127.76,0.881759,101.201,127.76,0.928644,92.2093,128.36,0.904768,146.163,127.76,0.929889,154.555,125.362,0.885928,162.948,126.561,0.906106,168.943,127.76,0.925866,162.948,128.959,0.851342,153.956,128.36,0.899076,105.997,189.507,0.902803,114.39,185.91,0.850826,121.584,184.711,0.888922,128.178,185.31,0.900341,134.772,184.711,0.91272,143.165,185.31,0.831931,152.757,190.106,0.878668,144.364,197.3,0.839809,135.372,199.698,0.941474,128.778,200.297,0.847425,120.984,199.698,0.925469,113.791,197.899,0.824354,110.194,190.106,0.885327,120.984,189.507,0.930843,128.178,190.106,0.9005,134.772,189.507,0.926673,149.16,190.106,0.874183,134.772,190.106,0.909537,128.178,191.305,0.855971,120.984,190.706,0.884394,96.4056,126.561,0.836836,158.752,127.161,0.872159,5
